competitor,comp_path,staples_carries,gold_staples_path,source,labeller,note
Walmart,Personal Care > Men's Essentials > Viking Revolution,1,"Retail Store Supplies > Spa & Salon > Shaving > Hair Removal & Shaving Products|Gift Shop > Home, Personal & Travel > Grooming Sets",verification loop,Claude labelling agent (review with team),men's beard/shave brand; judged by product type (cf. Cremo)
Walmart,Home > Featured Shops > Simple Modern,1,"Coffee, Water & Snacks > Water & Beverages > Water Bottles, Tumblers & Travel Mugs",verification loop,Claude labelling agent (review with team),drinkware brand; water bottles & tumblers shelf
Walmart,Health and Medicine > Diabetes Care Brands > Diabetes Doctor,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition|Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,verification loop,Claude labelling agent (review with team),judgement: diabetic nutrition shakes & blood-sugar supplements
Amazon,Electronics > Television & Video > VCRs,0,,verification loop,Claude labelling agent (review with team),no VCRs or DVD/VCR combos; DVD shelf and search show none
Walmart,Personal Care > Feminine Care > Monistat,0,,verification loop,Claude labelling agent (review with team),judgement: vaginal yeast-infection treatment; antifungal shelf is a skin cream only
Walmart,Health and Medicine > Eye Care > Rohto,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),eye drops; eye drops shelf
Amazon,"Arts, Crafts & Sewing > Scrapbooking & Stamping > Chipboard",0,,verification loop,Claude labelling agent (review with team),judgement: scrapbook chipboard shapes/albums; none on Stickers & Embellishments
Walmart,Health and Medicine > Eye Care > Ortopad,0,,verification loop,Claude labelling agent (review with team),adhesive eye occlusion patches; no Staples shelf
Walmart,Health and Medicine > Eye Care > Systane,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),eye drops; eye drops shelf
Walmart,Health and Medicine > Eye Care > Similasan,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),homeopathic eye drops; eye drops shelf
Walmart,Health and Medicine > Eye Care > Biotrue,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),eye drops + lens solution; shelf lists Opti-Free solution
Walmart,Home > Featured Shops > Entryway,1,"Furniture > Storage Furniture > Coat Trees, Stands & Hooks|Furniture > Storage Furniture > Clothing Racks & Closet Organization > Shoe Racks",verification loop,Claude labelling agent (review with team),judgement: entry storage covered (cf. Hallway & Mudroom)
Walmart,Health and Medicine > Eye Care > Genteal,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),eye drops/gel; eye drops shelf
Walmart,Health and Medicine > Foot Care > Pedifix,1,Healthcare Supplies > Durable Medical Equipment > Orthopedics > Ankle & Foot Supports,verification loop,Claude labelling agent (review with team),judgement: toe/bunion/foot pads; Ankle & Foot Supports lists hammer-toe cushions
Walmart,Health and Medicine > Digestive Health > Lactase,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,verification loop,Claude labelling agent (review with team),lactase enzyme; digestive aids shelf
Walmart,Health and Medicine > Digestive Health > Hilma,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,verification loop,Claude labelling agent (review with team),natural gas/digestive relief; digestive aids shelf
Amazon,Industrial & Scientific > Cutting Tools > Counterbores,1,"Tools, Parts & Supplies > Hand Tools > Reamers & Deburring Tools|Tools, Parts & Supplies > Power Tools > Drilling and Fastening Tools",verification loop,Claude labelling agent (review with team),judgement: same hole-finishing family as Countersinks=1
Amazon,"Arts, Crafts & Sewing > Sewing > Quilting",0,,verification loop,Claude labelling agent (review with team),judgement: quilting batting/rulers/templates not carried; only quilting sewing machines
Walmart,Health and Medicine > Allergy Medicine > Mypurmist,1,Healthcare Supplies > Patient Care > Respiratory Therapy > Aerosol Therapy,verification loop,Claude labelling agent (review with team),personal steam inhaler; Staples sells Mabis/HealthSmart steam inhalers
Walmart,Party & Occasions > Paw Patrol Party Supplies > Paw Patrol Tableware,1,Party Supplies > Disposable Plates|Party Supplies,verification loop,Claude labelling agent (review with team),themed party tableware; product-type match
Walmart,Health and Medicine > Foot Care > Okeefes,1,Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,verification loop,Claude labelling agent (review with team),foot/hand cream; lotion & moisturizer shelf
Walmart,Health and Medicine > Allergy Medicine > Netipots,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),judgement: sinus-rinse devices; allergy/sinus shelf (cf. Simply Saline)
Walmart,Health and Medicine > Digestive Health > IBgard,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,verification loop,Claude labelling agent (review with team),peppermint-oil IBS capsules; digestive aids shelf
Amazon,"Patio, Lawn & Garden > Gardening & Lawn Care > Plant Support Structures",0,,verification loop,Claude labelling agent (review with team),trellises/plant stakes not carried (cf. Outdoor > Garden=0)
Amazon,"Home & Kitchen > Bedding > Bedspreads, Coverlets & Sets",1,Furniture > Decor > Beds & Bedding > Bedding,verification loop,Claude labelling agent (review with team),judgement: Bedding shelf thin (3 items) but on-type; consistent with Quilts & Sets=1
Wayfair,"Bedding & Bath > Bedding & Bedding Sets > Quilts, Coverlets, & Sets",1,Furniture > Decor > Beds & Bedding > Bedding,verification loop,Claude labelling agent (review with team),judgement: Bedding shelf thin (3 items) but on-type; consistent with Quilts & Sets=1
WestElm,Bedding > All Bedding > Quilts,1,Furniture > Decor > Beds & Bedding > Bedding,verification loop,Claude labelling agent (review with team),judgement: Bedding shelf thin (3 items) but on-type; consistent with Quilts & Sets=1
Amazon,"Patio, Lawn & Garden > Outdoor Décor > Cupolas & Accessories",0,,verification loop,Claude labelling agent (review with team),no cupolas; site search finds none
Amazon,"Patio, Lawn & Garden > Outdoor Décor > Weathervanes",0,,verification loop,Claude labelling agent (review with team),judgement: search finds no weathervanes; Weather Instruments = thermometers/stations (conflicts Walmart Weathervanes=1)
Wayfair,Outdoor > Outdoor Décor > Weathervanes & Cupolas,0,,verification loop,Claude labelling agent (review with team),judgement: search finds no weathervanes/cupolas (conflicts Walmart Weathervanes=1)
Amazon,"Patio, Lawn & Garden > Pools, Hot Tubs & Supplies > Saunas",0,,verification loop,Claude labelling agent (review with team),saunas not carried; search finds none (cf. hot tubs=0)
Walmart,Patio & Garden > Saunas > Infrared Saunas,0,,verification loop,Claude labelling agent (review with team),saunas not carried; infrared search = patio heaters only
Wayfair,"Outdoor > Hot Tubs, Saunas & Pools > Saunas",0,,verification loop,Claude labelling agent (review with team),saunas not carried; search finds none (cf. hot tubs=0)
Wayfair,Shop Hospitality Spaces > Salon & Spa > Saunas,0,,verification loop,Claude labelling agent (review with team),saunas not carried; Spa & Massage = tables/stools/tools
Amazon,Electronics > Video Game Consoles & Accessories > PlayStation 4,1,Gaming,verification loop,Claude labelling agent (review with team),legacy console platform; same product type -> Gaming dept (cf. PS3=1)
Amazon,Electronics > Video Game Consoles & Accessories > PlayStation Vita,1,Gaming|Gaming > Handheld Consoles,verification loop,Claude labelling agent (review with team),legacy handheld platform; Gaming dept / Handheld Consoles (cf. PS3=1)
Amazon,"Patio, Lawn & Garden > Patio Furniture & Accessories > Canopies, Gazebos & Pergolas",0,,verification loop,Claude labelling agent (review with team),judgement: no gazebos/pergolas; only Ergodyne pop-up canopies in Camping (cf. Outdoor Shades=0)
Walmart,Patio & Garden > Outdoor Shade > Gazebo Canopies,0,,verification loop,Claude labelling agent (review with team),no gazebos; search finds only a replacement pop-up tent top
Wayfair,Outdoor > Outdoor Shades > Gazebos,0,,verification loop,Claude labelling agent (review with team),no gazebos (cf. Outdoor Shades=0)
Amazon,Home & Kitchen > Home Décor > Tapestries,0,,verification loop,Claude labelling agent (review with team),no fabric tapestries; search = canvas art titled Tapestry (cf. Teen Tapestries=0)
Wayfair,Decor & Pillows > Wall Décor > Tapestries,0,,verification loop,Claude labelling agent (review with team),no fabric tapestries; search = canvas art titled Tapestry (cf. Teen Tapestries=0)
Amazon,"Patio, Lawn & Garden > Farm & Ranch > Plant Germination Equipment",0,,verification loop,Claude labelling agent (review with team),germination gear not carried (cf. Greenhouses & Plant Germination=0)
Wayfair,Shop Contractor Spaces > Bedroom > Kid's Bedroom,1,Furniture > Decor > Beds & Bedding|Furniture > Chairs & Seating > Kids Seating,verification loop,Claude labelling agent (review with team),judgement: loft/bunk beds on Beds & Mattresses + kids seating (cf. Contractor Bedroom=1); no dressers
Wayfair,Smallwares > Barware > Coasters,1,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware|Gift Shop > Professional Gifts > Bar Accessories,verification loop,Claude labelling agent (review with team),coasters on Tableware and Bar Accessories (cf. WestElm Coasters=1)
Wayfair,Outdoor > Backyard Play > Climbing Toys & Slides,1,School Supplies > Teacher Supplies > Physical Education & Recreation > Playground Equipment,verification loop,Claude labelling agent (review with team),"judgement: consistent with School Spaces Climbing Toys & Slides=1; shelf has swings/seesaw/tunnels, no slides found"
Wayfair,Outdoor > Outdoor Fencing & Flooring > Porch & Stair Railings,0,,verification loop,Claude labelling agent (review with team),no porch/stair railings (cf. fencing=0)
Wayfair,Home Improvement > Outdoor Remodel > Porch & Stair Railings,0,,verification loop,Claude labelling agent (review with team),no porch/stair railings (cf. fencing=0)
Wayfair,Outdoor > Camping & Hiking > Coolers,1,Gift Shop > Professional Gifts > Compasses > Camping,verification loop,Claude labelling agent (review with team),"Camping shelf ~half coolers (Thermos, Ninja, Dbest)"
Wayfair,Outdoor > Garden > Greenhouses,0,,verification loop,Claude labelling agent (review with team),greenhouses not carried (cf. Amazon Greenhouses=0)
Wayfair,Outdoor > Front Door Décor & Curb Appeal > Shutters,0,,verification loop,Claude labelling agent (review with team),no exterior shutters (cf. Outdoor Shades=0)
Wayfair,Outdoor > Outdoor Shades > Shutters,0,,verification loop,Claude labelling agent (review with team),no exterior shutters (cf. Outdoor Shades=0)
Wayfair,Home Improvement > Outdoor Remodel > Shutters,0,,verification loop,Claude labelling agent (review with team),no exterior shutters (cf. Outdoor Shades=0)
Wayfair,Smallwares > Baking Sheets & Pans > Muffin & Cupcake Pans,1,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Bakeware,verification loop,Claude labelling agent (review with team),"Bakeware lists Cuisinart 12-cup muffin pan, silicone pans"
Wayfair,Outdoor > Garden > Rain Barrels,0,,verification loop,Claude labelling agent (review with team),no rain barrels; search = trash-can rain bonnets
Amazon,Health & Personal Care > Sexual Wellness,0,,verification loop,Claude labelling agent (review with team),sexual wellness not carried; no condoms (cf. subcats=0)
Amazon,"Industrial & Scientific > Test, Measure & Inspect > Calibration",0,,verification loop,Claude labelling agent (review with team),no calibration weights/standards shelf (cf. Decade Boxes=0)
Amazon,"Patio, Lawn & Garden > Outdoor Décor > Chimes",0,,verification loop,Claude labelling agent (review with team),no wind chimes; Outdoor Decor chimes are door chimes
Amazon,Health & Personal Care > Vitamins & Dietary Supplements > Minerals,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,verification loop,Claude labelling agent (review with team),"judgement: supplements shelf on-type; no mineral SKUs found (cf. Vitamins, Minerals & Supplements=1)"
